,name,id,artist,artist_id,popularity,release_date,season
2360,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,76,2005-01-01,summer
2361,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,Train,3FUY2gzHeIiaesXtOAdB7A,84,2010-12-01,summer
2362,Counting Stars,2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,85,2013-01-01,summer
2363,Hymn for the Weekend,3RiPr603aXAoi4GHyXx0uy,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,83,2015-12-04,summer
2364,Clocks,0BCPKOYdS2jbQ8iyB56Zns,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,82,2002-08-27,summer
2365,Viva La Vida,3zzwBtusqxBiGRsGpsnN3F,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,43,2008-11-24,summer
2366,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,Avicii,1vCWHaC5f2uS3yhpwWbIA6,78,2015-10-02,summer
2367,Firework,4r6eNCsrZnQWJzzvFh4nlg,Katy Perry,6jJ0s89eD6GaHleKKya26X,71,2010-01-01,summer
2368,Roar,27tNWlhdAryQY04Gb2ZhUI,Katy Perry,6jJ0s89eD6GaHleKKya26X,77,2013-01-01,summer
2369,A Thousand Miles,4w1lzcaoZ1IC2K5TwjalRP,Vanessa Carlton,5ILrArfIV0tMURcHJN8Q07,75,2002-04-30,summer
2370,I Gotta Feeling,2H1047e0oMSj10dgp7p2VG,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,74,2009-01-01,summer
2371,Umbrella,2yPoXCs7BSIUrucMdK5PzV,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,71,2007-01-01,summer
2372,Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,Spice Girls,0uq5PttqEjj3IH1bzwcrXF,80,1996-01-01,summer
2373,...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,Britney Spears,26dSoYclwsYLMAKD3tpOr4,82,1999-01-12,summer
2374,Left Hand Free,4iEOVEULZRvmzYSZY2ViKN,alt-J,3XHO7cRUPCLOr6jwp8vsx5,66,2014-09-22,summer
2375,"Left, Right",2TTDO3TyBiFKILOBER1WF2,YG,0A0FS04o6zMoto8OKPsDwY,52,2014-03-18,summer
2376,Lovin On Me,4xhsWYTOGcal8zt0J161CU,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,81,2023-11-10,summer
2377,Johnny Dang (with Paul Wall & DRODi),6XEt23sq6sRgER8sSZbCR5,That Mexican OT,3BAgmPNIK5IJl7zMK1wvMA,70,2023-07-28,summer
2378,Texas,7j7ud2oFTJ8BjmeI8bjkQm,BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,75,2023-02-10,summer
2379,Where Is My Mind?,0KzAbK6nItSqNh8q70tb0K,Pixies,6zvul52xwTWzilBZl6BUbT,72,1997-10-06,summer
2380,Where Have You Been,5WQQIDU3HRaMyPkob8mpFb,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,73,2011-11-18,summer
2381,Diamonds (Plankton Metal Version),7iVZOXjgjrKD3M06fwts60,Kougan,2GqwbBnNZavsdxQe3TlyEA,6,2023-07-20,summer
2382,In The Air Tonight - 2015 Remastered,18AXbzPzBS8Y3AkgSxzJPb,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,77,1981-01-01,summer
2383,Africa,2374M0fQpWi3dLnB54qaLX,TOTO,0PFtn5NtBbbUNbU9EAmIWF,85,1982-04-08,summer
2384,One Margarita (Margarita Song) [feat. Saucy Santana] - Saucy Remix,7kT07Kchz7TIyylr6RNbVa,That Chick Angel,3qhkjSaDQrlZVAg0hvVYfh,45,2023-07-28,summer
2385,Bounce When She Walk,3d1uVR0tV2z4QxKH3gcxrK,Ohboyprince,7Ck9ZyYvzMnaBQ76ZrSJFI,48,2023-02-03,summer
2386,3:15 - Slowed Down + Reverb,4ooAEchlO6o6WL301WqIkP,Russ,1z7b1Pr1rSlvWRzsW3HOrS,58,2023-02-17,summer
2387,Laffy Taffy,2ajhenDRiiAnCHHjsIOHhJ,D4L,4AllEJE7mVkhhyUV6DjqPz,65,2005-11-08,summer
2388,Wop (Official Version),5tqyZmF6uEoTkD6ja7KZjv,J. Dash,6bsEozzA1CHU0TIq2DXDxq,53,2012-01-31,summer
2389,SHAKE SUMN,3FhZPYvMGSjFc6boVYKlCv,DaBaby,4r63FhuTkUYltbVAg5TQnk,60,2023-05-05,summer
2390,Pound Town (and Tay Keith),4KSRdah26ypIXVNZPHmzO3,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,57,2023-01-27,summer
2391,SkeeYee,7icwQvajsokotDfM3tefW6,Sexyy Red,3DbwFQlvLxRSi2uX8mf81A,69,2023-06-09,summer
2392,Deli,5JYPXqMwYc0zTODQdjMEZN,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,71,2023-07-21,summer
2393,Munch (Feelin’ U),4A8ts0wUeOYu7y11KAAPil,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,42,2023-07-21,summer
2394,Bikini Bottom,0BlMeDRvAOgRjUDDLamIaO,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,41,2023-07-21,summer
2395,Boy's a liar Pt. 2,5CCr8msaN3MhgqBoa9yWhH,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,67,2023-11-10,summer
2396,Escapism.,2VOZniNxFIDl8ydLltrMNb,RAYE,5KKpBU5eC2tJDzf0wmlRp2,71,2022-12-07,summer
2397,Sure Thing,0JXXNGljqupsJaZsgSbMZV,Miguel,360IAlyVv4PCEVjgyMZrxK,86,2010-11-26,summer
2398,Die For You,2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,85,2016-11-24,summer
2399,Heartless,4EWCNWgDS8707fNSZ1oaA5,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,84,2008-11-24,summer
2400,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,Outkast,1G9G7WwrXka3Z1r7aIDjI7,81,2000-10-31,summer
2401,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,75,2011-10-11,summer
2402,The Hills,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,84,2015-08-28,summer
2403,Can't Hold Us,22skzmqfdWrjJylampe0kt,Macklemore,3JhNCzhSMTxs9WLGJJxWOY,83,2012-10-09,summer
2404,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,0RpddSzUHfncUWNJXKOsjy,76,2012-01-01,summer
2405,Tear in My Heart,3bnVBN67NBEzedqQuWrpP4,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,74,2015-05-15,summer
2406,Thrift Shop (feat. Wanz),6CjtS2JZH9RkDz5UVInsa9,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,78,2012-10-09,summer
2407,Dynamite,1DqdF42leyFIzqNDv9CjId,Taio Cruz,6MF9fzBmfXghAz953czmBC,70,2010-01-01,summer
2408,Timber,3cHyrEgdyYRjgJKSOiOtcS,Pitbull,0TnOYISbd1XYRBk9myaseg,82,2012,summer
2409,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,Pitbull,0TnOYISbd1XYRBk9myaseg,78,2012,summer
2410,On The Floor - Radio Edit,0Oe49j06Bjrxs8PltuVeaW,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,73,2011-01-01,summer
2411,Fireball (feat. John Ryan),4Y7XAxTANhu3lmnLAzhWJW,Pitbull,0TnOYISbd1XYRBk9myaseg,76,2014-11-21,summer
2412,Don't Stop the Party (feat. TJR),3Tu7uWBecS6GsLsL8UONKn,Pitbull,0TnOYISbd1XYRBk9myaseg,66,2012,summer
2413,Smack That,2kQuhkFX7uSVepCD3h29g5,Akon,0z4gvV4rjIZ9wHck67ucSV,83,2006-01-01,summer
2414,Lonely,6ls5ulRydoPE7oWGPGBqFA,Akon,0z4gvV4rjIZ9wHck67ucSV,66,2006-01-01,summer
2415,Jordan Belfort,6qMXubogFdMrvVMJwqATzd,Wes Walker,0HjYETXAvcL6mzaKjAmH2K,61,2015-08-26,summer
2416,Surround Sound (feat. 21 Savage & Baby Tate),1udwFobQ1JoOdWPQrp2b6u,JID,6U3ybJ9UHNKEdsH7ktGBZ7,79,2022-10-31,summer
2417,Save a Horse (Ride a Cowboy),5s7m2xNZWgz5FqVSIvJcGA,Big & Rich,0oBEeN6BCxEgMogzThqrPf,68,2004-04-20,summer
2418,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,73,2005-08-30,summer
2419,Can't Tell Me Nothing,0mEdbdeRFQwBhN4xfyIeUM,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,79,2007-09-11,summer
2420,4:44,1gT5TGwbkkkUliNzHRIGi1,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,69,2017-07-07,summer
2421,Over,6BdgtqiV3oXNqBikezwdvC,Drake,3TVXtAsR1Inumwj472S9r4,66,2010-01-01,summer
2422,The Motto,4Kz4RdRCceaA9VgTqBhBfa,Drake,3TVXtAsR1Inumwj472S9r4,72,2011-11-15,summer
2423,Express Yourself,52IuMfbQa9aqRPz2oYPAI8,N.W.A.,4EnEZVjo3w1cwcQYePccay,61,1988-08-08,summer
2424,Straight Outta Compton,6KIKRz9eSTXdNsGUnomdtW,N.W.A.,4EnEZVjo3w1cwcQYePccay,69,1988-08-08,summer
2425,99 Problems,7sLpSWxQazJzDVG6YGzlVs,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,62,2003-11-14,summer
2426,Big Pimpin',7m97yKVzPpXV9Z4ezEziOD,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,66,1999-12-28,summer
2427,If I Ruled the World (Imagine That) (feat. Lauryn Hill),5PQmSHzWnlgG4EBuIqjac2,Nas,20qISvAhX20dpIbOOzGK3q,68,1996-07-02,summer
2428,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,78,1999-11-16,summer
2429,Still D.R.E.,503OTo2dSqe7qk76rgsbep,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,81,1999-11-16,summer
2430,The Next Episode,4LwU4Vp6od3Sb08CsP99GC,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,80,1999-11-16,summer
2431,What's The Difference,1SWVDBtw6h3tm9OehOkDhv,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,75,1999-11-16,summer
2432,Jump Around - 30 Years Remaster,7L93GESzq43UkKUt5FsOCq,House Of Pain,0AuW7OCyKfFrsMbtHrYgIV,75,2022-07-22,summer
2433,Insane in the Brain,1oTHteQbmJw15rPxPVXUTv,Cypress Hill,4P0dddbxPil35MNN9G2MEX,71,1993-07-20,summer
2434,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,77,2013-06-18,summer
2435,Wop (Official Version),3zbnvxvqV5lL4Vq0FznWsX,J. Dash,6bsEozzA1CHU0TIq2DXDxq,56,2010-12-16,summer
2436,The Show Goes On,4NTWZqvfQTlOMitlVn6tew,Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,68,2011-03-04,summer
2437,Heads Will Roll x Give It To Me,02kNdgBXlbEzQCvu3RGQwW,Yibi,2NYuQoBDzUHqq33TWhK0Zy,39,2023-01-13,summer
2438,Fine Apple,1ts8KebAIm5xCiGInoWiqp,Nic D,1XlLhtgJjC4ROQZilBZAvw,55,2021-05-28,summer
2439,Jackie Chan - MANDY Remix,0NtJLfcKJcZpGrguDWCuga,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,46,2018-10-05,summer
2440,Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,MGMT,0SwO7SWeDHJijQ3XNS7xEE,75,2007-12-14,summer
2441,Take Me Out,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,81,2004-02-16,summer
2442,Somebody Told Me,6PwjJ58I4t7Mae9xfZ9l9v,The Killers,0C0XlULifJtAgn6ZNCW2eu,80,2004,summer
2443,Last Nite,3SUusuA9jH1v6PVwtYMbdv,The Strokes,0epOFNiUfyON9EYx7Tpr6V,66,2001-07-30,summer
2444,HeadBand (feat. 2 Chainz),2LvRR121MWFmmEGkuV2vQP,B.o.B,5ndkK3dpZLKtBklKjxNQwT,63,2013-12-16,summer
2445,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,3v6Ji4uoWtKRkhuDUaxi9n,80,2018-06-08,summer
2446,When You Were Young,70wYA8oYHoMzhRRkARoMhU,The Killers,0C0XlULifJtAgn6ZNCW2eu,75,2006-09-27,summer
2447,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,77,2006-05-09,summer
2448,All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,blink-182,6FBDaR13swtiWwGhX1WQsP,81,1999-06-01,summer
2449,First Date,1fJFuvU2ldmeAm5nFIHcPP,blink-182,6FBDaR13swtiWwGhX1WQsP,75,2001,summer
2450,I Miss You,1oTo3ijRbaDAtrjJrGAPSw,blink-182,6FBDaR13swtiWwGhX1WQsP,76,2003-01-01,summer
2451,Good Riddance (Time of Your Life),6ORqU0bHbVCRjXm9AjyHyZ,Green Day,7oPftvlwr6VrsViSDV7fJY,82,1997-10-14,summer
2452,Closing Time,1A5V1sxyCLpKJezp75tUXn,Semisonic,1TqQi97nqeiuOJrIFv5Sw0,67,2003-01-01,summer
2453,Island In The Sun,2MLHyLy5z5l5YRp7momlgw,Weezer,3jOstUTkEu2JkjvRdBA5Gu,78,2001-05-15,summer
2454,Teenage Dirtbag,25FTMokYEbEWHEdss5JLZS,Wheatus,4mYFgEjpQT4IKOrjOUKyXu,76,1999-02-15,summer
2455,Stacy's Mom,27L8sESb3KR79asDUBu8nW,Fountains Of Wayne,1pgtr4nhBQjp9oCUBPyYWh,72,2003-01-01,summer
2456,Bulletproof,3kMrazSvILsgcwtidZd1Qd,La Roux,3K2zB87GZv1krx031en5VA,72,2009,summer
2457,Buddy Holly,3mwvKOyMmG77zZRunnxp9E,Weezer,3jOstUTkEu2JkjvRdBA5Gu,75,1994-05-10,summer
2458,Undone - The Sweater Song,5WhtlIoxoZrMmuaWWEQhwV,Weezer,3jOstUTkEu2JkjvRdBA5Gu,70,1994-05-10,summer
2459,Today - 2011 Remaster,0u5aO1GYsIhAWCPuXdwnak,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,70,1993,summer
2460,Californication,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,82,1999-06-08,summer
2461,Santeria,2hnMS47jN0etwvFPzYk11f,Sublime,0EdvGhlC1FkGItLOWQzG4J,78,1996-07-30,summer
2462,Praise Jah In The Moonlight,3h5TiWTqGxjSjFrbruPFH9,YG Marley,0n4Fao9kbjgM76RmVlfSwr,76,2023-12-27,summer
2463,Confidence,7to68V64Cu6zk0UDo5tyw3,Ocean Alley,18lpwfiys4GtdHWNUu9qQr,51,2018-03-09,summer
2464,Three Little Birds,7vggqxNKwd6xdRoYS0pQtM,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,67,2002-01-01,summer
2465,Could You Be Loved,5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,80,1980-06-10,summer
2466,So High (feat. Ghost Loft),0odHj0qIf86vHBsXB30IkZ,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,64,2014-08-19,summer
2467,Donald Trump,6Aa7aDayiQHnUw1dUvdneZ,Mac Miller,4LLpKhyESsyAXpc4laK94U,67,2016-06-03,summer
2468,Nightcrawler (feat. Swae Lee & Chief Keef),3xby7fOyqmeON8jsnom0AT,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,79,2015-09-04,summer
2469,Pass The Dutchie,4qsHN0A1uiS4stUbDjlUbe,Musical Youth,2CuzDPkRD6BJBvdWqCrt2I,59,1982-10-22,summer
2470,Drunk in Love (feat. Jay-Z),6jG2YzhxptolDzLHTGLt7S,Beyoncé,6vWDO969PvNqNYHIOW5v0m,71,2014-11-24,summer
2471,Swagg and Surf,2nyYustHjXIYJheKGFcnYX,B.E.N.N.Y.,0WDMvd8Ei4JsKpYTS12axQ,33,2010-06-22,summer
2472,One Dance,1zi7xx7UVEFkmKfv06H8x0,Drake,3TVXtAsR1Inumwj472S9r4,86,2016-05-06,summer
2473,ONE CALL,6et5HwX6nTYddg7hDGAxug,Rich Amiri,2sF5nNXnrrsCPZlt8ZpyGd,70,2023-11-03,summer
2474,Rather Be (feat. Jess Glynne),3s4U7OHV7gnj42VV72eSZ6,Clean Bandit,6MDME20pz9RveH9rEXvrOM,71,2014-01-17,summer
2475,Wild Ones (feat. Jelly Roll),2kE2HFBFkJ0VMw3igxYohz,Jessie Murph,2yLzlEFtIS0Q9UkyBZdQA7,74,2023-10-06,summer
2476,Turks & Caicos (feat. 21 Savage),3kfhS2L56Wj8fBcu7xE47H,Rod Wave,45TgXXqMDdF8BkjA83OM7z,69,2023-09-15,summer
2477,Beware,6bxUnsSGZCmoHHU5auwtps,Big Sean,0c173mlxpT3dSFRgMO8XPh,67,2013-01-01,summer
2478,Red Solo Cup,4YKAOXyqkKZ5gOZR0AmVMN,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,64,2011-10-21,summer
2479,White Horse,7MSWxMumjz6lHj7oRApNbg,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,69,2023-07-21,summer
2480,Somewhere in Brooklyn,1EKaijlcDudlSlPXNvN9cL,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,51,2022-12-16,summer
2481,Broadway Girls (feat. Morgan Wallen),3DZ8dbKg4OTSSqGARvecYd,Lil Durk,3hcs9uc56yIGFCSy9leWe7,68,2021-12-17,summer
2482,Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,82,1969-08-03,summer
2483,Domino,6MAdEUilV2p9RQUqE5bMAK,Jessie J,2gsggkzM5R49q6jpPvazou,66,2011-01-01,summer
2484,Murder On The Dancefloor,4tKGFmENO69tZR9ahgZu48,Sophie Ellis-Bextor,2cBh5lVMg222FFuRU7EfDE,80,2002-06-06,summer
2485,Unwritten,3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,87,2004-08-30,summer
2486,What You Won't Do for Love,6Dk5fHTvH897XrVzCO64Mx,Bobby Caldwell,4V4Z3qMCwYofWHtip6ePF6,72,1978,summer
2487,Elastic Heart,5S9lfZu1YF8xKkgSsqL2Bd,Sia,5WUlDfRSoLAfcVSX1WnrxN,67,2015-05-04,summer
2488,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,77,2015-01-24,summer
2489,Keep On Rollin,3fRQ3919obMjRReHeoE4gH,King George,4da15R0o9ipD6vPVPqYz5D,61,2022-02-14,summer
2490,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),3ZaEs1O8BG581qYPHpQ8d6,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,83,2023-08-18,summer
2491,Medication,2WQKHNETUytUGsD32TTNeO,Damian Marley,3QJzdZJYIAcoET1GcfpNGi,65,2017-07-21,summer
2492,Amour plastique,269XSeQhDrWEotMALJaACW,Videoclub,3rp4f58JlRHkk8hpdLCer1,70,2021-01-29,summer
2493,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,will.i.am,085pc2PYOi8bGKj0PNjekA,76,2013-01-01,summer
2494,Lady Killers II (Christoph Andersson Remix),0QRhtV1MwywpkLTvCdMaWq,G-Eazy,02kJSzxNuaWGqwubyUba0Z,16,2024-03-17,summer
2495,Forget Me Nots,6Jithpe0HyTUq2sI4ulpzr,Patrice Rushen,1mNnxxnPfHQDOkFjnZmdkc,39,2017-12-06,summer
2496,U Are My High (with Future),0ITaSRuI0L1RNL7ZNYTTi7,DJ Snake,540vIaP2JwjQb9dm3aArA4,70,2021-12-03,summer
2497,Circo Loco,7GeTsDIc5ykNB6lORO6Cee,Drake,3TVXtAsR1Inumwj472S9r4,67,2022-11-04,summer
2498,Give Your Heart a Break,3sP3c86WFjOzHHnbhhZcLA,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,69,2011-01-01,summer
2499,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,76,2018-12-21,summer
2500,Ric Flair Drip (with Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,84,2017-10-30,summer
2501,It Wasn't Me,3WkibOpDF7cQ5xntM1epyf,Shaggy,5EvFsr3kj42KNv97ZEnqij,77,2000-08-08,summer
2502,Angel,7FDV5ELOJHCGLe52AnttEd,Shaggy,5EvFsr3kj42KNv97ZEnqij,74,2000-08-08,summer
2503,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,SZA,7tYKF4w9nC0nq9CsPZTHyP,74,2020-12-25,summer
2504,Left Eye,4M6wwQvRKBKV6DPLEjEeKJ,BigXthaPlug,6qxpnaukVayrQn6ViNvu9I,66,2023-04-28,summer
2505,She Know What She Wanted - Jersey Club Remix Slowed,17j94KZ4XMNM599wComGDG,Godard,4n1rqkv1XAMV9cnTSm07pY,66,2024-02-21,summer
2506,Sundress,2aPTvyE09vUCRwVvj0I8WK,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,81,2018-11-20,summer
2507,Cooler Than Me,2qE3sj3jXj44kbCIU7bkIn,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,58,2009-02-28,summer
2508,Knock Knock,46wojTgyEs6lbgaWB6yIuz,Mac Miller,4LLpKhyESsyAXpc4laK94U,69,2010-08-13,summer
2509,Wham Bam Shang-A-Lang,3qrEG6rQ9Qm72MNWeUKKiU,Silver,7oeuJSyVZTCkm3BurLz8cG,66,1976,summer
2510,Payphone,1XGmzt0PVuFgQYYnV2It7A,Maroon 5,04gDigrS5kc9YWfZHwBETP,82,2012-01-01,summer
2511,Send Me On My Way,6XK6Zw6JkFsHXzAcMWNiIr,Rusted Root,2M3vnW1p5w4uPRkLYTbvdB,69,1994-01-01,summer
2512,Glad You Came,5yDL13y5giogKs2fSNf7sj,The Wanted,2NhdGz9EDv2FeUw6udu2g1,76,2011-01-01,summer
2513,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,alt-J,3XHO7cRUPCLOr6jwp8vsx5,68,2012-09-18,summer
2514,Rock with You - Single Version,7oOOI85fVQvVnK5ynNMdW7,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,79,1979-08-10,summer
2515,3 Nights,0uI7yAKUf52Cn7y3sYyjiX,Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,77,2018-10-16,summer
2516,(It Goes Like) Nanana - Edit,23RoR84KodL5HWvUTneQ1w,Peggy Gou,2mLA48B366zkELXYx7hcDN,77,2023-06-15,summer
2517,Part Of Me,6yARPLK0PV4heEyh7pVMGz,Katy Perry,6jJ0s89eD6GaHleKKya26X,70,2012-01-01,summer
2518,Never Be Like You (feat. Kai),5WI2ltQIdwgzf1SNE76JyR,Flume,6nxWCVXbOlEVRexSbLsTer,49,2016-05-27,summer
2519,Borderline,5hM5arv9KDbCHS0k9uqwjr,Tame Impala,5INjqkS1o8h1imAzPqGZBb,80,2020-02-14,summer
2520,This Love,6ECp64rv50XVz93WvxXMGF,Maroon 5,04gDigrS5kc9YWfZHwBETP,82,2002,summer
2521,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,DJ Snake,540vIaP2JwjQb9dm3aArA4,83,2016-08-05,summer
2522,The Middle,6GG73Jik4jUlQCkKg9JuGO,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,80,2001-07-17,summer
2523,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,80,1983-08-08,summer
2524,P.Y.T. (Pretty Young Thing),1CgmY8fVN7kstVDZmsdM5k,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,71,1982-11-30,summer
2525,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",7LcfRTgAVTs5pQGEQgUEzN,Maroon 5,04gDigrS5kc9YWfZHwBETP,71,2010,summer
2526,Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,0EmeFodog0BfCgMzAIvKQp,85,2005-11-28,summer
2527,Little Things x Gypsy Woman - L BEATS MASHUP,6xp1u6ZEHXX8DxJIFFrVoP,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd,73,2023-06-30,summer
2528,So What,0JiY190vktuhSGN6aqJdrt,P!nk,1KCSPY1glIKqW2TotWuXOR,75,2008-10-24,summer
2529,Animal,1fBl642IhJOE5U319Gy2Go,Neon Trees,0RpddSzUHfncUWNJXKOsjy,68,2010-01-01,summer
2530,Misery,6KBYk8OFtod7brGuZ3Y67q,Maroon 5,04gDigrS5kc9YWfZHwBETP,62,2010,summer
2531,You Make Me Feel... (feat. Sabi),16Of7eeW44kt0a1M0nitHM,Cobra Starship,2aYJ5LAta2ScCdfLhKgZOY,69,2011-08-29,summer
2532,Grove St. Party (feat. Kebo Gotti),2e9EZ2V5QGGZPMJacO3y0Y,Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,60,2010-10-01,summer
2533,We Dem Boyz,1ULa3GfdMKs0MfRpm6xVlu,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,63,2014-08-19,summer
2534,Imma Be,0oJMv049q8hEkes9w0L1J4,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,64,2009-01-01,summer
2535,Party Up,0LWkaEyQRkF0XAms8Bg1fC,DMX,1HwM5zlC5qNWhJtM00yXzG,69,1999-12-21,summer
2536,Crack A Bottle,3LySNPf6PRGhOVWJdZutow,Eminem,7dGJo4pcD2V6oG8kP0tJRR,0,2009-05-15,summer
2537,Who Do You Love?,7ngdkrVQPgP3AoIxUrTpHT,YG,0A0FS04o6zMoto8OKPsDwY,66,2014-03-18,summer
2538,Bottoms Up (feat. Nicki Minaj),4AYX69oFP3UOS1CFmV9UfO,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,70,2010-09-14,summer
2539,We Found Love,6qn9YLKt13AGvpq9jfO8py,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,82,2011-11-18,summer
2540,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,72,2022-10-17,summer
2541,Love Me,7tGlzXJv6GD5e5qlu5YmDg,Lil Wayne,55Aa2cqylxrFIXC767Z865,1,2013-01-01,summer
2542,Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,2,2014-12-09,summer
2543,Work Out,6rbeWjEavBHvX2kr6lSogS,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,0,2011-09-23,summer
